lat,lon,swing
40.9317,-109.4117,455
40.9319,-103.8678,419
40.9356,-87.1564,482
40.9361,-90.7197,496
40.9383,-111.1472,419
40.9386,-117.7514,450
40.94,-100.1522,456
40.9442,-90.6381,488
40.9461,-83.9614,470
40.9461,-72.3069,377
40.9464,-90.3856,494
40.9467,-123.6364,385
40.9475,-76.8786,445
40.9486,-91.5647,485
40.9567,-117.4922,464
40.9583,-115.6111,485
40.9586,-73.1047,391
40.9611,-98.3136,479
40.9619,-72.7158,403
40.9656,-105.2186,399
40.9675,-111.4308,481
40.9678,-106.0003,416
40.9706,-85.2064,476
40.9744,-96.7661,489
40.9781,-124.1086,71
40.9842,-86.887200000000007,478
40.9867,-102.2706,431
40.9886,-94.7492,488
40.99,-109.7258,433
40.9936,-85.775,471
41.0036,-95.2419,494
41.0072,-73.8344,417
41.0089,-74.7367,433
41.0097,-95.7736,492
41.0103,-103.8769,423
41.0125,-75.1906,447
41.0136,-83.6686,462
41.0164,-93.2792,488
41.0167,-80.7667,443
41.0172,-80.3619,445
41.0194,-93.7503,492
41.0211,-91.9553,491
41.0222,-111.9353,487
41.0267,-86.5867,471
41.0319,-98.9214,462
41.0333,-114.4714,461
41.0347,-74.4233,423
41.0372,-94.3942,497
41.0375,-81.4642,446
41.0389,-107.6575,494
41.0408,-96.3775,499
41.0411,-89.4061,492
41.0428,-111.6722,492
41.0444,-74.2933,425
41.0461,-83.6622,469
41.0467,-78.4117,437
41.0469,-102.1467,444
41.0489,-77.9411,448
41.0497,-112.9367,505
41.05,-80.0667,435
41.0517,-95.7492,493
41.0517,-81.9361,454
41.0553,-74.7592,430
41.0569,-100.7494,462
41.0625,-96.0069,482
41.0656,-92.7867,485
41.0661,-115.2711,477
41.0664,-86.2097,476
41.0669,-73.7075,413
41.0731,-71.9233,366
41.0803,-81.5169,446
41.0833,-86.5167,479
41.0833,-73.9667,428
41.0844,-104.3789,428
41.0939,-102.4717,445
41.1,-76.5667,440
41.1006,-114.9736,463
41.1014,-102.9847,443
41.1019,-72.3731,380
41.1042,-97.3094,482
41.1056,-100.9775,457
41.1072,-88.4111,490
41.1078,-92.4467,493
41.1128,-74.1572,426
41.1156,-98.0064,463
41.1167,-83.1667,471
41.1167,-77.45,450
41.1183,-75.7278,431
41.1203,-90.1642,496
41.1214,-100.6694,451
41.1244,-84.5922,478
41.1247,-73.5475,422
41.1275,-101.7206,459
41.1381,-87.8856,484
41.1386,-75.2225,426
41.1389,-75.3794,431
41.1417,-123.1392,430
41.1431,-96.4808,492
41.1439,-99.7633,459
41.1453,-85.4897,470
41.1489,-102.6361,464
41.15,-105.1667,386
41.15,-80.7833,450
41.15,-79.0833,434
41.1517,-104.6575,412
41.1519,-104.8061,406
41.1522,-104.8056,389
41.1583,-73.1289,403
41.1586,-96.1922,495
41.1644,-84.8483,480
41.1667,-71.5833,342
41.1722,-104.1583,425
41.1739,-90.035,500
41.1783,-78.8989,438
41.1833,-122.2736,363
41.1833,-106.6167,417
41.1839,-97.55,483
41.1922,-91.0578,503
41.1922,-79.4361,457
41.193600000000004,-120.9447,379
41.1947,-87.0578,477
41.1961,-112.0114,484
41.1961,-90.7478,496
41.2,-80.8167,444
41.2003,-74.6231,429
41.2008,-73.1586,405
41.2078,-98.4608,483
41.2097,-101.6706,468
41.2167,-83.7667,476
41.22,-99.2981,461
41.2211,-96.7775,499
41.2214,-96.6222,492
41.2214,-74.66,434
41.2247,-80.235,430
41.2294,-103.0214,436
41.2319,-112.0283,508
41.2322,-76.3422,429
41.2403,-111.7131,494
41.2428,-89.8997,495
41.2433,-76.9217,450
41.2439,-111.9467,487
41.2453,-103.6344,422
41.2469,-109.5967,483
41.2486,-76.9833,455
41.2492,-97.1328,503
41.2514,-122.1383,377
41.2531,-70.0608,323
41.2544,-80.6739,446
41.2578,-111.8378,501
41.2633,-85.8678,465
41.2639,-72.887200000000007,399
41.2647,-89.3381,495
41.2647,-87.4178,482
41.265,-110.9508,455
41.2664,-102.6586,447
41.2664,-73.7975,427
41.2667,-82.6167,452
41.2667,-82.2167,453
41.2683,-120.2947,368
41.2708,-110.3306,447
41.2731,-111.0306,477
41.2778,-84.3853,482
41.2783,-114.1708,501
41.2808,-98.9681,466
41.2828,-91.7067,504
41.2833,-115.0167,462
41.2864,-91.3611,498
41.2981,-94.4561,495
41.3,-112.2667,494
41.3,-81.15,448
41.3011,-123.1331,395
41.3044,-95.3844,498
41.3053,-86.6286,458
41.3061,-74.6714,431
41.3089,-123.5317,369
41.3103,-95.8992,497
41.3111,-122.8045,375
41.3119,-105.6747,434
41.3119,-83.1719,465
41.3136,-106.1292,396
41.3144,-116.2225,429
41.3197,-96.3672,496
41.3214,-92.6467,496
41.3214,-84.7475,481
41.3247,-93.1008,495
41.325,-74.6447,429
41.3275,-72.0494,368
41.3283,-88.9106,480
41.3286,-88.7533,484
41.3297,-77.7381,447
41.3325,-122.3328,367
41.3328,-92.1975,498
41.3333,-83.1167,468
41.3336,-75.7269,440
41.3367,-85.1197,473
41.3375,-84.4289,473
41.3386,-102.1436,447
41.3392,-86.3358,479
41.3408,-105.6069,427
41.3414,-85.1292,476
41.3461,-82.1794,453
41.3497,-71.7989,374
41.35,-88.4333,491
41.3503,-89.1072,499
41.3511,-72.0389,379
41.3536,-96.0233,487
41.3561,-94.0128,493
41.3583,-77.9267,459
41.3589,-85.699700000000007,475
41.3619,-124.0192,145
41.3656,-93.6481,488
41.3708,-88.4336,487
41.3714,-73.4828,424
41.3761,-89.4642,503
41.38,-74.6847,448
41.3831,-83.6111,478
41.3833,-82.05,450
41.3853,-70.5181,360
41.3906,-73.9608,446
41.3914,-74.7172,434
41.3931,-70.615,357
41.3939,-84.1144,478
41.3975,-110.0856,482
41.3978,-88.2819,486
41.4,-104.1017,430
41.4,-78.0167,443
41.4,-73.4167,445
41.4003,-79.8303,449
41.4014,-102.3464,450
41.4075,-91.0725,497
41.4075,-72.9033,428
41.4083,-99.675,454
41.4086,-102.9661,436
41.4131,-81.86,440
41.4167,-80.3667,447
41.4175,-95.0039,502
41.4197,-78.7492,437
41.4219,-120.9017,408
41.4225,-100.1839,461
41.4233,-76.4933,441
41.43,-96.4669,500
41.4333,-99.6333,453
41.4439,-86.9294,476
41.4467,-96.0919,499
41.45,-82.7167,443
41.4511,-90.1486,504
41.4514,-97.7644,474
41.4525,-87.0058,473
41.4528,-106.8053,451
41.4581,-100.5986,462
41.4603,-74.4489,437
41.4619,-84.5272,479
41.4639,-97.3278,508
41.4653,-90.5233,503
41.4714,-91.0464,491
41.4725,-73.655,412
41.4764,-75.1653,434
41.4783,-71.5417,384
41.4833,-79.4333,444
41.4906,-71.5414,389
41.4911,-71.5414,377
41.4914,-120.5644,416
41.4931,-120.5528,412
41.4933,-98.7747,461
41.4947,-87.6803,485
41.5,-80.4667,441
41.5,-71.35,357
41.5022,-117.5478,450
41.5033,-88.1028,483
41.5067,-78.2275,450
41.5092,-74.265,447
41.5097,-72.8278,423
41.5114,-87.0378,470
41.5167,-118.7194,454
41.5167,-109.4703,496
41.5167,-73.9333,445
41.5175,-81.6836,425
41.5181,-90.5647,489
41.5183,-84.1453,478
41.52,-120.09,414
41.5217,-77.4478,448
41.5239,-112.0436,493
41.525,-111.1494,494
41.5258,-76.3997,425
41.5269,-86.2692,467
41.5269,-72.0642,413
41.5272,-85.7922,474
41.5306,-120.1803,420
41.5311,-74.4803,440
41.5333,-73.7333,431
41.5333,-71.2833,367
41.5339,-93.6531,502
41.5422,-87.2881,471
41.5436,-87.0319,462
41.5461,-98.5331,478
41.5481,-112.1106,498
41.55,-72.7167,431
41.5514,-74.1628,439
41.5519,-89.5989,497
41.5522,-100.9583,445
41.5536,-96.1406,488
41.5561,-93.2856,493
41.5569,-99.2372,480
41.5575,-85.8825,474
41.5631,-83.4764,472
41.5631,-78.6014,442
41.5639,-103.3678,452
41.5678,-117.8386,452
41.5697,-115.2111,451
41.5697,-101.6914,458
41.5697,-90.3956,500
41.5778,-109.2394,478
41.5786,-124.07470000000001,110
41.5833,-81.1833,444
41.5886,-84.585,483
41.5886,-83.8014,475
41.5894,-108.5086,473
41.5917,-74.6142,442
41.5944,-109.0528,491
41.5975,-99.8258,459
41.6042,-88.085,485
41.6092,-91.505,505
41.6111,-102.9014,454
41.6117,-90.5808,496
41.6117,-86.7297,468
41.6164,-112.5436,511
41.6167,-81.3,439
41.6236,-98.9517,469
41.6264,-104.4936,413
41.6264,-80.215,440
41.6267,-73.8842,439
41.6267,-71.2092,400
41.6292,-85.4142,478
41.6317,-87.0881,453
41.6328,-91.5431,505
41.6331,-103.9542,429
41.6333,-80.1667,443
41.6333,-79.7,448
41.6333,-70.9333,403
41.6358,-115.8008,461
41.6378,-104.1669,430
41.6381,-95.7883,507
41.6397,-84.9897,474
41.64,-85.1967,475
41.6403,-91.9783,504
41.65,-83.5333,474
41.65,-82.8,448
41.65,-80.4333,445
41.65,-73.4833,439
41.6517,-76.8464,438
41.6569,-69.9589,331
41.6628,-111.1861,495
41.665,-70.3039,352
41.6661,-111.8914,503
41.6667,-107.9667,510
41.6667,-73.1333,438
41.6678,-79.0186,434
41.6681,-103.1039,457
41.6686,-94.4972,505
41.6686,-70.28,364
41.6764,-70.9583,391
41.6767,-78.8036,442
41.6783,-95.324700000000007,504
41.6814,-115.5289,446
41.6833,-80.6667,447
41.6867,-98.0036,486
41.6875,-69.9933,352
41.6878,-106.4136,430
41.6961,-78.4878,435
41.7003,-77.3894,437
41.7019,-121.5011,391
41.7036,-122.6408,412
41.7061,-89.1003,498
41.7069,-94.9222,504
41.7072,-86.3164,473
41.7108,-112.1636,527
41.7117,-93.0297,515
41.7122,-88.9989,502
41.7139,-113.8694,472
41.7167,-73.3,414
41.7175,-97.0031,495
41.7183,-93.5742,511
41.7197,-112.4264,530
41.7203,-92.7489,502
41.7217,-84.2147,482
41.7219,-71.4325,406
41.7239,-97.1256,500
41.7333,-80.2833,450
41.7333,-78.5333,434
41.7353,-111.8561,518
41.7361,-72.6506,433
41.7367,-93.7236,501
41.7392,-77.9711,439
41.7394,-75.4464,436
41.7419,-72.1836,424
41.7436,-118.2258,465
41.7456,-111.8033,504
41.75,-81.3,417
41.7511,-76.4431,443
41.7572,-72.1858,422
41.7594,-104.8222,425
41.7608,-102.4372,438
41.7636,-96.1778,511
41.7644,-105.375,437
41.7653,-70.6697,375
41.7675,-72.0531,399
41.7681,-74.155,442
41.77,-88.4814,498
41.7706,-114.7528,445
41.7708,-99.3814,466
41.775,-78.0417,441
41.7767,-96.2328,512
41.7769,-99.1433,476
41.7781,-80.6958,435
41.7797,-91.1269,508
41.7803,-124.2367,73
41.7806,-122.4717,409
41.7806,-88.3092,490
41.7833,-87.6,464
41.785,-70.9175,402
41.7858,-73.7422,436
41.7861,-87.7522,480
41.7872,-111.8533,531
41.7944,-72.9319,425
41.7947,-90.2639,501
41.795,-72.2286,414
41.7958,-124.2147,103
41.7983,-107.2294,464
41.8017,-74.74,442
41.8031,-78.6403,441
41.8036,-98.8244,475
41.8039,-89.9744,497
41.8056,-107.19970000000001,483
41.8069,-83.5831,475
41.8128,-88.0728,483
41.8158,-78.2875,441
41.8167,-110.5333,471
41.8167,-80.4333,443
41.8183,-110.0564,505
41.818600000000004,-113.4133,460
41.8242,-83.8706,476
41.825,-111.3208,466
41.8264,-96.0506,517
41.8292,-97.45,493
41.8328,-112.0558,518
41.8367,-110.7703,503
41.8375,-115.9653,417
41.8394,-94.1106,514
41.8417,-73.0086,436
41.8431,-88.8514,498
41.845,-96.7142,505
41.8467,-79.1494,451
41.8472,-89.5047,495
41.8483,-119.6358,386
41.85,-80.8,432
41.8511,-75.8583,447
41.8553,-73.67,435
41.8564,-90.93,514
41.8564,-71.7333,412
41.8644,-103.6397,448
41.8664,-87.6156,458
41.8667,-111,522
41.8678,-119.0147,427
41.8678,-84.0794,481
41.87,-98.5494,491
41.8706,-103.5931,451
41.8756,-71.0211,405
41.8814,-92.2764,511
41.8819,-70.9086,395
41.8833,-91.7167,508
41.8847,-73.8686,447
41.8975,-78.7144,446
41.8975,-77.1419,440
41.8978,-106.2017,489
41.8978,-90.1544,500
41.9003,-71.0658,412
41.9064,-111.81,531
41.9069,-83.4158,467
41.9097,-70.7294,395
41.9117,-89.0708,502
41.9131,-104.3881,438
41.9139,-83.3942,478
41.9144,-88.2464,487
41.9153,-111.9128,509
41.9164,-84.0158,471
41.9167,-106.0369,475
41.9167,-79.6333,439
41.9167,-78,443
41.9297,-85.6383,473
41.93,-79.2969,448
41.9342,-88.7756,508
41.9353,-84.6411,472
41.9375,-99.8628,474
41.9381,-72.6825,448
41.9442,-71.9031,419
41.9481,-103.7008,444
41.9497,-83.28,470
41.95,-73.3667,441
41.9519,-93.5656,509
41.9539,-70.9572,405
41.9553,-83.6489,476
41.9564,-97.2222,488
41.9583,-111.3922,475
41.96,-121.4744,396
41.9622,-84.9925,469
41.9667,-112.7167,515
41.9725,-73.2208,440
41.9797,-115.4328,418
41.9819,-70.6961,383
41.9828,-114.6586,445
41.9844,-71.4908,415
41.9856,-97.4353,496
41.9856,-86.1319,465
41.9872,-98.074700000000007,481
41.9892,-118.6339,454
41.9903,-77.1567,447
41.9922,-93.6217,509
41.9928,-71.1667,414
41.995,-87.9336,483
41.9953,-117.72,453
41.9983,-72.2606,426
42,-101.75,442
42.0019,-76.525,448
42.0028,-83.9336,479
42.0078,-121.3186,383
42.0147,-86.2408,475
42.0167,-74.4167,418
42.0169,-93.3189,515
42.0208,-93.7742,508
42.0256,-88.1783,505
42.0264,-115.3597,415
42.0283,-84.1108,474
42.0289,-97.4855,492
42.03,-124.2453,118
42.0347,-94.4114,516
42.0347,-89.6119,502
42.0356,-92.5806,515
42.0358,-111.9617,487
42.0364,-95.3289,506
42.0414,-97.1747,496
42.0417,-93.8906,510
42.0478,-71.005,407
42.0489,-101.0542,470
42.0494,-90.7489,512
42.05,-91.5881,505
42.0542,-101.7561,454
42.0569,-124.2653,143
42.0572,-102.8,455
42.0583,-72.0722,428
42.0628,-88.2861,493
42.0628,-75.4264,451
42.0633,-95.8364,506
42.0636,-83.4358,466
42.0647,-104.1528,442
42.0647,-92.9244,513
42.065,-100.2472,451
42.065,-94.85,517
42.0664,-83.6186,474
42.0678,-97.9675,475
42.0681,-101.445,454
42.0697,-96.1258,509
42.0769,-74.9825,437
42.08,-80.1825,423
42.0803,-104.2236,438
42.0811,-83.6769,475
42.0833,-87.8333,468
42.0858,-76.0878,443
42.0931,-72.8036,442
42.0933,-111.8683,514
42.0981,-89.9842,499
42.0997,-76.8358,452
42.1003,-78.7497,441
42.1014,-77.2344,443
42.1094,-77.9919,439
42.11,-79.1592,444
42.1103,-102.8967,451
42.1103,-72.1269,423
42.1106,-104.9492,434
42.1117,-91.2933,513
42.1128,-92.9175,512
42.1131,-73.5522,447
42.1153,-88.1639,483
42.1164,-71.9075,430
42.1172,-77.9475,439
42.1208,-87.9047,477
42.1225,-78.2064,437
42.1231,-111.3139,475
42.1236,-83.82,478
42.1244,-86.4267,457
42.1297,-104.39,439
42.1333,-72.9333,432
42.1333,-71.4333,419
42.1342,-77.0692,451
42.1389,-74.0914,430
42.1406,-87.7867,463
42.1469,-121.7242,396
42.1492,-112.2872,515
42.15,-70.9333,411
42.1506,-96.4756,518
42.1506,-78.7203,449
42.1508,-84.0236,471
42.1539,-103.2083,449
42.1569,-106.9153,486
42.1578,-72.7161,448
42.1594,-76.8919,445
42.1597,-123.6422,385
42.1608,-71.2461,416
42.1611,-83.7819,479
42.1619,-95.7836,515
42.1667,-75.1333,448
42.1703,-92.0078,511
42.1717,-100.0106,459
42.1761,-119.8961,418
42.1794,-105.4017,425
42.1819,-73.2236,439
42.1836,-99.0897,470
42.1847,-75.1456,429
42.1908,-71.1736,419
42.1928,-89.0931,505
42.1997,-75.985,447
42.2008,-121.7814,423
42.2031,-98.7467,474
42.2033,-99.699700000000007,469
42.205,-121.1314,384
42.2058,-104.5561,440
42.2122,-71.1136,419
42.2128,-122.7144,344
42.2128,-111.0456,536
42.2167,-76.4667,443
42.2167,-73.35,449
42.2208,-120.5792,394
42.2228,-83.7444,473
42.2231,-123.0472,368
42.2269,-70.9125,397
42.2292,-122.3814,390
42.2314,-83.3308,470
42.2333,-83.5333,481
42.2342,-113.8981,422
42.2347,-85.5519,478
42.2356,-74.1433,428
42.2361,-97.0108,503
42.2414,-120.3678,417
42.2417,-83.6933,475
42.2472,-78.8125,443
42.2494,-104.6281,442
42.2497,-77.7583,445
42.25,-76.5,452
42.25,-73.8,456
42.2506,-101.3364,455
42.2553,-88.0769,486
42.2558,-74.9128,440
42.2611,-98.3417,486
42.2614,-103.5189,440
42.2614,-90.4233,509
42.2636,-88.6078,503
42.2642,-118.6758,431
42.2644,-110.195,487
42.2647,-96.8667,501
42.265,-102.2133,457
42.2667,-84.4667,471
42.2706,-71.8731,428
42.2792,-91.525,522
42.2794,-72.3483,444
42.2825,-71.3439,423
42.2833,-75.45,454
42.2833,-72.8667,440
42.2872,-100.6292,437
42.2875,-83.7611,459
42.2917,-113.3042,470
42.2947,-83.7108,478
42.2956,-79.5856,431
42.2961,-122.87,370
42.2972,-89.6039,503
42.2989,-90.9983,517
42.3019,-113.335,454
42.3031,-71.1239,427
42.3033,-78.0189,430
42.3075,-85.2511,469
42.3103,-88.2525,490
42.3161,-90.2269,503
42.3167,-74.0331,451
42.3194,-83.2378,473
42.3208,-103.0733,445
42.3264,-84.0133,472
42.3297,-78.4633,445
42.3328,-75.2297,448
42.3353,-111.385,508
42.3356,-73.2506,457
42.3369,-118.2347,410
42.3417,-75.9653,436
42.3469,-83.1736,473
42.3489,-77.3478,449
42.3492,-87.8828,468
42.3528,-114.5739,436
42.3569,-97.5969,511
42.3606,-71.0106,404
42.3619,-93.0989,528
42.3628,-107.4444,498
42.3647,-92.7594,520
42.3667,-106.105,480
42.3803,-96.9578,503
42.3806,-96.9575,503
42.381100000000004,-122.8722,385
42.3833,-85.3828,483
42.3842,-85.9625,467
42.3861,-72.5375,442
42.3869,-72.9211,434
42.3914,-96.3792,512
42.3942,-95.515,523
42.3969,-94.6292,522
42.3978,-90.7036,507
42.4006,-89.9958,501
42.4014,-86.2833,426
42.4036,-124.4242,125
42.4078,-82.8892,461
42.4092,-83.01,467
42.4106,-117.8656,451
42.4167,-87.8667,456
42.4194,-94.9761,523
42.4244,-123.3236,380
42.4244,-103.7347,449
42.4247,-103.7364,438
42.4272,-73.2892,450
42.4283,-72.0275,432
42.4292,-71.4425,437
42.4306,-121.4892,414
42.4308,-88.0594,482
42.4333,-73.6833,452
42.4344,-83.9858,472
42.4356,-83.7831,470
42.44,-76.2461,439
42.4422,-76.7575,437
42.4486,-74.4653,435
42.4492,-76.4492,445
42.4497,-79.312,429
42.4589,-82.9439,470
42.4594,-98.6564,510
42.4603,-97.9047,504
42.4667,-108.8,458
42.4667,-72.9333,430
42.4669,-83.3625,477
42.4686,-93.7972,520
42.4686,-73.1531,447
42.4694,-75.0106,445
42.4697,-73.9267,442
42.47,-71.2894,435
42.4717,-106.8528,474
42.4733,-91.4517,517
42.4811,-88.0994,486
42.4819,-114.4869,468
42.4833,-78.9333,440
42.4833,-71.2833,427
42.4844,-120.2822,403
42.4881,-104.1564,453
42.4897,-95.5489,518
42.4933,-79.2722,425
42.4942,-107.8292,490
42.5008,-70.8644,397
42.5031,-112.5758,506
42.5039,-89.0311,503
42.5117,-75.5197,450
42.5119,-102.6944,454
42.5133,-72.8508,444
42.5136,-99.0303,491
42.5139,-112.875,485
42.5156,-104.8719,449
42.5189,-93.2536,529
42.5242,-71.1264,417
42.5269,-91.8781,524
42.5283,-104.9153,465
42.5333,-78.4167,440
42.5333,-70.9833,424
42.5397,-90.6464,520
42.5417,-113.7661,458
42.5458,-114.3461,449
42.5483,-119.6556,381
42.5492,-88.8753,503
42.55,-118.55,431
42.55,-73.2333,445
42.5503,-114.8661,466
42.5519,-71.7558,441
42.5522,-99.8556,468
42.5544,-92.4011,525
42.5608,-87.8156,441
42.5656,-77.7175,444
42.5678,-73.0028,443
42.57,-72.2911,447
42.5708,-77.7133,441
42.5711,-100.6931,456
42.5719,-72.5975,441
42.5794,-83.6844,468
42.58,-85.7892,473
42.5806,-88.0903,487
42.5808,-114.4569,463
42.5836,-94.2006,528
42.5842,-70.9175,407
42.5844,-110.1075,502
42.5872,-111.7275,489
42.5881,-70.8372,391
42.5906,-117.8644,469
42.5936,-88.4347,507
42.5939,-83.9325,492
42.5947,-71.0208,409
42.595,-87.9381,480
42.5972,-114.1378,482
42.5994,-89.6681,519
42.6,-76.1833,461
42.6003,-123.3642,301
42.6006,-114.7453,463
42.6008,-99.3333,488
42.6042,-113.7575,471
42.6083,-82.8183,463
42.6158,-82.5436,473
42.6167,-101.2833,428
42.6167,-97.2608,498
42.6178,-71.9158,435
42.6181,-89.3861,507
42.6194,-112.0067,501
42.6283,-113.76220000000001,477
42.6286,-124.0575,350
42.6325,-72.1233,445
42.6333,-91.8633,528
42.6339,-106.3775,449
42.6347,-95.1694,519
42.6389,-83.2556,476
42.64,-72.2244,463
42.6408,-71.3636,454
42.6422,-85.2875,471
42.6425,-77.0564,441
42.6447,-112.1919,501
42.6467,-91.9131,523
42.6472,-78.7111,437
42.6475,-89.0644,508
42.6508,-88.2544,494
42.6514,-111.5833,492
42.6617,-71.9358,433
42.6631,-78.6831,439
42.665,-83.4181,478
42.6656,-103.4617,443
42.6667,-74.4333,445
42.6681,-112.9981,500
42.6703,-76.4722,465
42.6722,-122.675,364
42.6742,-84.485,475
42.6753,-108.6686,474
42.6767,-113.5003,478
42.6772,-75.5067,455
42.6781,-90.1064,506
42.68,-91.875,531
42.6828,-102.6928,441
42.6856,-78.2203,444
42.6858,-103.8842,458
42.6903,-88.0336,484
42.6922,-120.5403,392
42.6958,-73.1708,441
42.6981,-83.4717,469
42.6992,-71.1658,431
42.7,-103.4167,442
42.7,-77.4,434
42.7006,-89.8672,506
42.7022,-87.7861,440
42.7036,-121.9953,410
42.7158,-109.6903,495
42.7167,-74.9267,448
42.7172,-71.1239,431
42.7181,-94.2689,528
42.7197,-94.2203,521
42.72,-93.7336,537
42.7267,-114.4564,481
42.7292,-110.9297,487
42.7292,-94.6614,539
42.7314,-77.9053,450
42.7325,-114.5192,494
42.7339,-76.6592,452
42.7342,-122.5164,347
42.7364,-97.4969,502
42.7417,-78.5108,434
42.7431,-73.8092,466
42.7433,-103.9219,441
42.7442,-77.6083,441
42.7461,-86.0967,460
42.7467,-105.3603,444
42.7467,-71.0425,428
42.7472,-98.0467,505
42.7489,-90.4656,511
42.75,-73.6833,468
42.75,-72.9333,449
42.7506,-104.4811,443
42.7519,-124.5011,119
42.7536,-92.8022,531
42.7547,-102.4794,459
42.756100000000004,-93.2011,533
42.7572,-95.5378,525
42.7594,-71.0603,426
42.7603,-76.0803,446
42.7611,-87.8136,456
42.7625,-96.9194,507
42.7667,-71.45,435
42.7672,-74.1711,459
42.7717,-72.515,462
42.7753,-91.4536,518
42.7772,-117.8525,463
42.7803,-84.5789,478
42.7817,-96.1458,526
42.7828,-71.7986,460
42.7831,-71.4147,445
42.7833,-73.4667,447
42.7858,-91.0958,512
42.7914,-71.4736,440
42.7917,-77.5136,436
42.7917,-73.2228,445
42.7972,-105.3856,463
42.7989,-86.205,463
42.8003,-103.7867,445
42.805,-72.0036,440
42.8081,-118.8778,402
42.8114,-114.9239,480
42.8125,-92.2575,534
42.8133,-83.8039,473
42.8153,-108.7261,495
42.8222,-99.7467,481
42.8239,-74.7386,450
42.8267,-105.7878,465
42.8272,-71.6264,443
42.8278,-90.7889,510
42.8294,-98.4583,500
42.8333,-76.0333,446
42.8367,-102.9528,475
42.8375,-103.0953,471
42.8394,-71.6486,448
42.8417,-75.7264,449
42.8447,-108.7406,469
42.8453,-77.2808,441
42.8456,-97.4733,513
42.8503,-91.8158,527
42.8508,-88.7247,503
42.8572,-112.88,493
42.8592,-117.6569,466
42.8614,-106.2925,469
42.8733,-110.9075,470
42.8747,-109.8592,475
42.875,-112.4444,492
42.8753,-100.5517,486
42.8767,-77.0308,448
42.8783,-100.55,480
42.8783,-97.3633,521
42.8783,-82.7958,479
42.8819,-115.8017,470
42.8886,-124.0689,227
42.8914,-73.2469,437
42.8917,-112.4086,479
42.8931,-95.0653,526
42.8939,-85.5447,477
42.8942,-71.9842,441
42.8947,-102.2036,482
42.8967,-122.1328,313
42.8975,-106.4636,489
42.9011,-87.8494,452
42.905,-88.8589,504
42.9108,-89.2133,510
42.9111,-71.2011,431
42.9131,-98.8511,498
42.9164,-83.5097,476
42.9194,-101.7089,478
42.9203,-112.5711,501
42.9203,-77.7558,449
42.9242,-124.4533,133
42.9269,-83.9894,476
42.9281,-110.1272,472
42.9294,-78.0319,447
42.9328,-76.5447,459
42.9333,-71.4383,442
42.9367,-104.0669,458
42.9369,-88.03,484
42.9383,-114.4169,521
42.9389,-72.324700000000007,465
42.9403,-115.3231,501
42.9447,-117.3389,435
42.9486,-78.7369,444
42.9503,-100.945,467
42.9506,-123.3572,313
42.9531,-85.0778,481
42.9536,-112.8253,496
42.955,-87.9044,466
42.9589,-109.9958,475
42.9592,-120.7897,405
42.9608,-90.1161,507
42.9667,-83.7494,477
42.9675,-88.5497,507
42.9694,-119.9933,410
42.975,-82.4194,464
42.9833,-124.25,114
42.9847,-71.7964,441
42.9892,-71.3933,443
42.9939,-97.8619,518
42.9944,-88.8042,514
42.9967,-72.3128,450
42.9986,-84.0744,477
43.0022,-116.8317,411
43.0031,-96.485,525
43.0064,-88.2492,496
43.0114,-84.5542,482
43.0161,-84.18,475
43.0167,-70.8333,430
43.0175,-116.1772,474
43.0175,-88.0017,491
43.0206,-102.5183,480
43.0219,-78.8467,449
43.03,-103.66,479
43.0303,-78.1692,450
43.0303,-71.0839,449
43.0308,-108.3742,523
43.0311,-98.89,502
43.0333,-73.8167,475
43.0344,-76.1344,454
43.035,-106.9883,496
43.0378,-83.7694,478
43.0411,-89.4286,504
43.0428,-112.4133,481
43.0431,-96.9033,524
43.0453,-92.3122,533
43.0481,-82.9239,473
43.0492,-74.3592,468
43.0514,-91.135,515
43.0519,-88.1775,495
43.0528,-114.1581,512
43.0558,-96.1525,530
43.0581,-83.3606,466
43.0597,-89.4819,503
43.0603,-74.8686,468
43.0608,-86.2047,455
43.0608,-83.3075,475
43.0622,-86.2244,448
43.0661,-108.4767,505
43.0675,-83.5919,481
43.0683,-94.3053,536
43.0689,-98.5325,501
43.0719,-88.0294,491
43.0739,-72.4053,461
43.0769,-89.1911,503
43.0775,-92.6714,531
43.0778,-98.9508,492
43.0803,-88.8967,517
43.0833,-98.2894,519
43.0847,-71.7383,438
43.0864,-95.6292,533
43.09,-91.5581,506
43.0908,-73.1244,448
43.0908,-71.8678,439
43.1003,-88.5036,498
43.1003,-72.7836,453
43.1014,-78.95,448
43.1017,-93.8014,535
43.1025,-94.6833,535
43.1072,-78.9453,449
43.1092,-70.9483,430
43.1111,-76.1039,457
43.1114,-100.6083,490
43.1167,-77.6767,448
43.1211,-117.0392,452
43.1244,-121.062,409
43.1261,-115.7119,492
43.1333,-72.45,477
43.1392,-78.6814,446
43.1406,-89.3453,504
43.1447,-82.8011,476
43.145,-75.3839,465
43.1497,-124.4019,117
43.15,-70.95,446
43.1544,-93.3269,538
43.1561,-90.6775,502
43.1631,-93.1953,532
43.1644,-95.2017,541
43.1647,-101.2567,475
43.1653,-95.1467,536
43.1667,-73.3167,456
43.1708,-89.8192,506
43.1711,-86.2367,454
43.1717,-70.9278,431
43.1742,-88.7364,506
43.175,-102.7458,477
43.1792,-95.6603,535
43.1803,-101.7386,477
43.1808,-95.8528,535
43.1828,-104.6036,471
43.1833,-101.6333,456
